evidence_id,evidence_type,product_name,model_name,manufacturer,kc_certification_number,recall_reason,corrective_action,publication_date,source,brand_name,business_type,legal_category,manufacturer_country,raw_source_row
KATS-RECALL-0675,recall,완구(슬라임),야생뱀딸기슬라임,자연과학습,CB064R676-7001A,유해물질 | 명령에따른리콜,환불,2021-02-23,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,어린이>완구,국내>아시아지역>대한민국,675
KATS-RECALL-0676,recall,완구(슬라임),하리봉봉슬라임,은혜사,CB061R2539-7001,유해물질 | 명령에따른리콜,환불,2021-02-23,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,어린이>완구,국내>아시아지역>대한민국,676
KATS-RECALL-0677,recall,완구,아트콩콩8색물감놀이,웨이블레이에듀(주),CB064R1533-8001,유해물질 | 명령에따른리콜,환불,2021-02-23,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,어린이>완구,국내>아시아지역>대한민국,677
KATS-RECALL-0678,recall,아동용섬유제품(가방류),겨울왕국가방(FR-JB18),㈜쿠기어드벤쳐,,유해물질 | 명령에따른리콜,환불,2021-02-23,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,어린이>아동용섬유제품,국내>아시아지역>대한민국,678
KATS-RECALL-0679,recall,아동용섬유제품(가방류),헬로키티물병주머니(보온보냉),거화아이엔씨(주),,유해물질 | 명령에따른리콜,환불,2021-02-23,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,어린이>아동용섬유제품,국내>아시아지역>대한민국,679
KATS-RECALL-0680,recall,아동용섬유제품(가방류),헬로키티어덜트파우치S(동전지갑),거화아이엔씨(주),,유해물질 | 명령에따른리콜,환불,2021-02-23,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,어린이>아동용섬유제품,국내>아시아지역>대한민국,680
KATS-RECALL-0681,recall,아동용섬유제품(가방류),큐티베어비치가방(파랑),KYI&D,,유해물질 | 명령에따른리콜,환불,2021-02-23,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,어린이>아동용섬유제품,국내>아시아지역>대한민국,681
KATS-RECALL-0682,recall,아동용섬유제품(가방류),큐티베어비치가방(분홍),KYI&D,,유해물질 | 명령에따른리콜,환불,2021-02-23,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,어린이>아동용섬유제품,국내>아시아지역>대한민국,682
KATS-RECALL-0683,recall,기타어린이제품(우의),다이엔발레리나레인코트,(주)윙하우스,,유해물질 | 명령에따른리콜,환불,2021-02-24,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,기타어린이제품>,국내>아시아지역>대한민국,683
KATS-RECALL-0684,recall,기타어린이제품(우의),로라앨리스윗우의(MA0583),(주)윙하우스,,유해물질 | 명령에따른리콜,환불,2021-02-24,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,기타어린이제품>,국내>아시아지역>대한민국,684
KATS-RECALL-0685,recall,건전지,R03P(인증)/산업용품전동공구유압공구250망간건전지AA60개묶음판매(제품),(주)오로라,B053R138-3003,유해물질 | 명령에따른리콜,환불,2021-02-24,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),-,수입,화학>건전지>망간건전지,국내>아시아지역>대한민국,685
KATS-RECALL-0686,recall,어린이용안경테,어린이용안경,미소,,유해물질 | 명령에따른리콜,환불,2021-02-24,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),-,수입,어린이>어린이용안경테(선글라스포함),국내>아시아지역>대한민국,686
KATS-RECALL-0687,recall,아동용섬유제품,벨로아후드레깅세트_브라운11호,또래친구㈜,,질식 | 명령에따른리콜,환불,2021-02-24,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),-,제조,어린이>아동용섬유제품,국내>아시아지역>대한민국,687
KATS-RECALL-0688,recall,KS120,KS88,자발적리콜,,제조불량,수리,2021-04-06,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),Kapexsaw,,,,688
KATS-RECALL-0689,recall,KS120,KS88,자발적리콜,,기타,개선조치,2021-02-21,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),Kapexsaw,,,,689
KATS-RECALL-0690,recall,직류전원을사용하는전기찜질기(K2),PD-230,자발적리콜,XO070024-20001A,화재및화상,수리,2021-02-03,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),K2,판매,전기기기>직류전원을사용하는전기찜질기,,690
KATS-RECALL-0691,recall,직류전원을사용하는전기찜질기(테미발열조끼),KQV0759M,자발적리콜,XU070349-19001A,화재및화상,파기,2021-02-04,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),주식회사콜핑,수입,전기기기>직류전원을사용하는전기찜질기,,691
KATS-RECALL-0692,recall,발열조끼,NBH01,자발적리콜,XH070365-17001,화재및화상,개선조치,2021-02-18,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),네파세이프티,판매,전기기기>직류전원을사용하는전기찜질기,,692
KATS-RECALL-0693,recall,어린이용 자전거,MX 16/20,세파스,CB093T002-1001,자발적리콜,,2021-11-01,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),ORBEA,수입,,,693
KATS-RECALL-0694,recall,TARMAC SL7(타막 SL7),TARMAC SL7 Comp/Expert/Pro/S-Works,스페셜라이즈드코리아 (유),B401W005-20001,자발적리콜,,2021-11-08,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),Specialized TARMAC,수입,,,694
KATS-RECALL-0695,recall,애니핏 원목 베이비룸,유아울타리,(주)쁘띠엘린,공급자적합성대상(성적서번호CKD-2018-000122),자발적리콜,,2021-10-19,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),세이지폴,수입,,,695
KATS-RECALL-0696,recall,도배용사다리(휴대용사다리),SLW02,크레텍책임,,낙상 | 명령에따른리콜,,2021-10-18,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),스마토,수입,생활>휴대용 사다리>도배용 사다리,,696
KATS-RECALL-0697,recall,계단식소형사다리(휴대용사다리),SLJ03,크레텍책임,,낙상 | 명령에따른리콜,,2021-10-18,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),스마토,수입,생활>휴대용 사다리>계단식 소형 사다리,,697
KATS-RECALL-0698,recall,전동킥보드(전동보드),LGO-E350lite,다음네트웍스주식회사,B721R007-21001<br>(인증모델:LGO-E350lite),화재 및 화상 | 명령에따른리콜,,2021-10-18,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),롤리고고,수입,생활용품>전동보드>전동킥보드,,698
KATS-RECALL-0699,recall,책상 탁자(어린이용 가구),DPDSA-001-PK,㈜쁘띠엘린,,유해물질 | 명령에따른리콜,,2021-10-15,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),세이지폴,수입,어린이>어린이용 가구,,699
KATS-RECALL-0700,recall,수납가구(어린이용 가구),네티 1150 베이비장 주니어장 어린이 키즈 옷장 미니 5단 아기방 유아 아기 서랍장,파파스퍼니처,,유해물질 | 명령에따른리콜,,2021-10-15,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,제조,어린이>어린이용 가구,,700
KATS-RECALL-0701,recall,우산(어린이용 우산 및 양산),(제품명)우산-두파두파디노우산 (품번)O11R11B,(주)오픈한,,유해물질 | 명령에따른리콜,,2021-10-15,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),오즈키즈,수입,어린이>어린이용 우산 및 양산,,701
KATS-RECALL-0702,recall,우산(어린이용 우산 및 양산),우산-디노툰그린,㈜스텝케어,,유해물질 | 명령에따른리콜,,2021-10-15,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),멜리니,수입,어린이>어린이용 우산 및 양산,,702
KATS-RECALL-0703,recall,유모차(유모차),S192,(주)제이투스포츠,CB133R016-1001<br>(인증모델:로얄베이비),유해물질 | 명령에따른리콜,,2021-10-15,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),로얄베이비,수입,어린이>유모차,,703
KATS-RECALL-0704,recall,필통(학용품),봉제필통,㈜한들,CB115R0163-0002<br>(인증모델:봉제필통),유해물질 | 명령에따른리콜,,2021-10-15,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,어린이>학용품,,704
KATS-RECALL-0705,recall,연필류 및 연필심(학용품),피에스타 색연필 60색,㈜포인트라인,CB117R012-0002<br>(인증모델:jr.painter),유해물질 | 명령에따른리콜,,2021-10-15,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),-,수입,,,705
KATS-RECALL-0706,recall,유아용 높은 의자(유아용 의자),(제품명)미코유아식탁의자,디어 아이,CB082R013-9001<br>(인증모델:미코유아식탁의자),낙상 | 명령에따른리콜,,2021-10-15,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),미코,수입,어린이>유아용 의자,,706
KATS-RECALL-0707,recall,미술공예 완구(완구),십자수,혜안,CB065R0960-0002<br>(인증모델:십자수),유해물질 | 명령에따른리콜,,2021-10-15,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,어린이>완구,국외>아시아지역>중국,707
KATS-RECALL-0708,recall,역할놀이 완구(완구),아이팜 해피 마켓놀이,(주)에스엠코프,CB067R596-0002<br>(인증모델:[아이팜]마켓놀이),유해물질 | 명령에따른리콜,,2021-10-15,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,어린이>완구,,708
KATS-RECALL-0709,recall,발사체 완구(완구),GUN,㈜대양무역,CB061R2170-7002A<br>(인증모델:GUN),유해물질 | 명령에따른리콜,,2021-10-15,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,어린이>완구,,709
KATS-RECALL-0710,recall,봉제인형(완구),해피월드봉제_KCL20,(주)해피월드인터내셔널,CB061R5571-0001<br>(인증모델:해피월드봉제_KCL20),유해물질 | 명령에따른리콜,,2021-10-15,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,어린이>완구,,710
KATS-RECALL-0711,recall,미술공예 완구(완구),핑크퐁 워터펜,스마트스터디 ㈜,CB064A019-9003(인증모델:핑크퐁워터펜),유해물질 | 명령에따른리콜,,2021-10-15,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),-,제조,어린이>완구,,711
KATS-RECALL-0712,recall,미술공예 완구(완구),자석완구-QD20,㈜아성HMP,CB063R3533-0004<br>(인증모델:자석완구-QD20),유해물질 | 명령에따른리콜,,2021-10-15,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,어린이>완구,,712
KATS-RECALL-0713,recall,활동완구(완구),SLIDE-SERIES,㈜이토,CB065R0839-0001<br>(인증모델:SLIDE-SERIES),유해물질 | 명령에따른리콜,,2021-10-15,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,어린이>완구,,713
KATS-RECALL-0714,recall,활동완구(완구),페어리 미끄럼틀,파피루스,CB064R3051-1001<br>(인증모델:페어리미끄럼틀그네세트),유해물질 | 명령에따른리콜,,2021-10-15,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,어린이>완구,,714
KATS-RECALL-0715,recall,아동용 이단침대(아동용 이단침대),621432,(주)핀란디아,CB051H001-0001<br>(인증모델:FR2B001BR),낙상 | 명령에따른리콜,,2021-10-15,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,제조,어린이>아동용 이단침대,,715
KATS-RECALL-0716,recall,문서 세단기,슈레드 마스터 프로 64C (수입 : 60개 / 판매 : 61개 Sample 1개 포함) / 슈레드 마스터 프로 65C ( 수입 : 76개 / 판매 : 71개 ) / 슈레드 마스터 프로 66C ( 수입 : 18개 / 판매 : 19개 Sample 1개 포함 ),카피어랜드,ZU10263-15001/ZU10263-15001A,자발적리콜,,2021-10-26,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),GBC,수입,,,716
KATS-RECALL-0717,recall,승용차용 타이어(자동차용 타이어),RS606 R4 - 245/40ZR18 97W,제크노바타이어,B132R374-18001<br>(인증모델:ZeknovaRS606),낙상 | 명령에따른리콜,,2021-11-23,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),Zeknova,수입,화학>자동차용 타이어>승용차용 타이어,,717
KATS-RECALL-0718,recall,승용차용 타이어(자동차용 타이어),GENCO G7 - 255/55ZR18 109Y,바꾸바꾸,,낙상 | 명령에따른리콜,,2021-11-23,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),GENCO,수입,화학>자동차용 타이어>승용차용 타이어,,718
KATS-RECALL-0719,recall,합성수지제 어린이용품,frigg pacifier,프리그코리아,CB024T011-1001,자발적리콜,,2022-01-21,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),프리그코리아,수입,,,719
KATS-RECALL-0720,recall,FRIGG,Frigg Silicon,엘린제이,CB021T040-1002,자발적리콜,,2022-01-20,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),Mushie,수입,,,720
KATS-RECALL-0721,recall,높이 762mm 이상의 가정용 서랍장 및 사무용 파일링 캐비닛(가구),리베라 5단 서랍장 800,(주)스튜디오삼익,T2020-15530,낙상 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),삼익가구,제조,생활>가구(높이 762mm이상의 가정용 서랍장 및 사무용 파일링 캐비닛에 한정)>가구(높이 762mm이상의 가정용 서랍장 및 사무용 파일링 캐비닛에 한정),,721
KATS-RECALL-0722,recall,높이 762mm 이상의 가정용 서랍장 및 사무용 파일링 캐비닛(가구),베이직 5단 800 서랍장 A타입,㈜아이앤지퍼니처,,낙상 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),아이엔지홈,제조,생활>가구(높이 762mm이상의 가정용 서랍장 및 사무용 파일링 캐비닛에 한정)>가구(높이 762mm이상의 가정용 서랍장 및 사무용 파일링 캐비닛에 한정),,722
KATS-RECALL-0723,recall,높이 762mm 이상의 가정용 서랍장 및 사무용 파일링 캐비닛(가구),Jenna 4단 서랍장 대용량 수납장,주식회사 아리아컴퍼니,,낙상 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),아리아퍼니쳐,수입,생활>가구(높이 762mm이상의 가정용 서랍장 및 사무용 파일링 캐비닛에 한정)>가구(높이 762mm이상의 가정용 서랍장 및 사무용 파일링 캐비닛에 한정),,723
KATS-RECALL-0724,recall,높이 762mm 이상의 가정용 서랍장 및 사무용 파일링 캐비닛(가구),샌드 800 5단 서랍장 sw056,(주)에스엠디네트웍스,,낙상 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),퍼피노,제조,생활>가구(높이 762mm이상의 가정용 서랍장 및 사무용 파일링 캐비닛에 한정)>가구(높이 762mm이상의 가정용 서랍장 및 사무용 파일링 캐비닛에 한정),,724
KATS-RECALL-0725,recall,높이 762mm 이상의 가정용 서랍장 및 사무용 파일링 캐비닛(가구),그로브 5단 서랍장,㈜에보니아,,낙상 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),에보니아,제조,생활>가구(높이 762mm이상의 가정용 서랍장 및 사무용 파일링 캐비닛에 한정)>가구(높이 762mm이상의 가정용 서랍장 및 사무용 파일링 캐비닛에 한정),,725
KATS-RECALL-0726,recall,높이 762mm 이상의 가정용 서랍장 및 사무용 파일링 캐비닛(가구),베리타 참죽나무 5단 서랍장 TP,주식회사 아이앤에프,,낙상 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),파로마가구,제조,생활>가구(높이 762mm이상의 가정용 서랍장 및 사무용 파일링 캐비닛에 한정)>가구(높이 762mm이상의 가정용 서랍장 및 사무용 파일링 캐비닛에 한정),,726
KATS-RECALL-0727,recall,높이 762mm 이상의 가정용 서랍장 및 사무용 파일링 캐비닛(가구),메가 칸칸이 5단 서랍장 800 CB010,㈜쓰임자리연구소,,낙상 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),홈인홈,제조,생활>가구(높이 762mm이상의 가정용 서랍장 및 사무용 파일링 캐비닛에 한정)>가구(높이 762mm이상의 가정용 서랍장 및 사무용 파일링 캐비닛에 한정),,727
KATS-RECALL-0728,recall,높이 762mm 이상의 가정용 서랍장 및 사무용 파일링 캐비닛(가구),루나 800 5단 서랍장,주식회사 나우플러스,,낙상 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),로쏘,제조,생활>가구(높이 762mm이상의 가정용 서랍장 및 사무용 파일링 캐비닛에 한정)>가구(높이 762mm이상의 가정용 서랍장 및 사무용 파일링 캐비닛에 한정),,728
KATS-RECALL-0729,recall,높이 762mm 이상의 가정용 서랍장 및 사무용 파일링 캐비닛(가구),댄디 1000 빅 와이드 5단 속깊은 서랍장,위드현,,낙상 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),트리빔하우스,제조,생활>가구(높이 762mm이상의 가정용 서랍장 및 사무용 파일링 캐비닛에 한정)>가구(높이 762mm이상의 가정용 서랍장 및 사무용 파일링 캐비닛에 한정),,729
KATS-RECALL-0730,recall,온열팩(온열팩),천하무적 활성탄 핫팩(캐릭터),토이코리아,B684H004-3001<br>(인증모델:핫팩),화재 및 화상 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),토이코리아,제조,생활용품>온열팩>온열팩,,730
KATS-RECALL-0731,recall,스노보드(스노보드),FB1DR62,브로즈 디스트리뷰션,B315R0021-20001<br>(인증모델:T1),기타 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),브로즈,수입,생활용품>스노보드>스노보드,,731
KATS-RECALL-0732,recall,스키용 안전모(운동용 안전모),살로몬 파이오니아,(주)아머스포츠코리아,B533R5025-19002<br>(인증모델:PIONEER),낙상 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),살로몬,수입,생활용품>운동용 안전모>스키용 안전모,,732
KATS-RECALL-0733,recall,승차용 안전모(승차용 안전모),레트로버 헬멧,(주)레트로버,B521A001-18001<br>(인증모델:RCH-001),낙상 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),모테로스,제조,생활용품>승차용 안전모>승차용 안전모,,733
KATS-RECALL-0734,recall,승차용 안전모(승차용 안전모),REXTON,이토르,N521R020-20031<br>(인증모델:REXTON),낙상 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),SST,수입,생활용품>승차용 안전모>승차용 안전모,,734
KATS-RECALL-0735,recall,LED 램프(모듈)(그밖의 램프),FLB18S3,(주)에이치이비 (Heb Co.Ltd),YH11107-18001B,감전 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,제조,조명기기>그밖의 램프>LED램프(모듈),,735
KATS-RECALL-0736,recall,LED 램프(모듈)(그밖의 램프),HSLED-14-20(온라인 표시),주식회사 프라임엘이디(판매업체),YH11089-14001(온라인표시),감전 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,제조,조명기기>그밖의 램프>LED램프(모듈),,736
KATS-RECALL-0737,recall,조명기구용컨버터(LED 전원공급장치 포함)(안정기 및 램프제어장치),EP-MR16-20T,주식회사 일렉스코리아,SH11226-20001,감전 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,제조,조명기기>안정기 및 램프제어장치>조명기구용컨버터(LED 전원공급장치 포함),,737
KATS-RECALL-0738,recall,LED등기구(일반조명기구),BT-CL-60WAC,주식회사 삼오전자,JD11096-20001,감전 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),바텍,제조,조명기기>일반조명기구>LED등기구,,738
KATS-RECALL-0739,recall,LED등기구(일반조명기구),TL-LVRM180LP-6,(주)토탈룩스,JH11714-19007,감전 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),장수램프,제조,조명기기>일반조명기구>LED등기구,,739
KATS-RECALL-0740,recall,전기찜질기(직류전원을 사용하는 전기찜질기 발보온기),LIFE GEAR 발열조끼,재은유통,XU070373-19001A,화재 및 화상 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),브리사,수입,전기기기>직류전원을 사용하는 전기찜질기 발보온기>전기찜질기,,740
KATS-RECALL-0741,recall,전기찜질기(직류전원을 사용하는 전기찜질기 발보온기),HIVE-300,디지프리 INT,YU07189-19001,화재 및 화상 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),스위스밀리터리,수입,전기기기>직류전원을 사용하는 전기찜질기 발보온기>전기찜질기,,741
KATS-RECALL-0742,recall,전기찜질기(직류전원을 사용하는 전기찜질기 발보온기),M01,주식회사 동광앤에스,YU07231-20001,화재 및 화상 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,전기기기>직류전원을 사용하는 전기찜질기 발보온기>전기찜질기,,742
KATS-RECALL-0743,recall,전기찜질기(직류전원을 사용하는 전기찜질기 발보온기),히템바디(HEATEM Body)(온라인표시),주식회사 히템,YK07019-19002,화재 및 화상 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),HEATEM,제조,전기기기>직류전원을 사용하는 전기찜질기 발보온기>전기찜질기,,743
KATS-RECALL-0744,recall,전기찜질기(직류전원을 사용하는 전기찜질기 발보온기),HESTIA-1,K&B Korea Inc,YA07070-19001,화재 및 화상 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),헤스티아화,제조,전기기기>직류전원을 사용하는 전기찜질기 발보온기>전기찜질기,,744
KATS-RECALL-0745,recall,전기찜질기(직류전원을 사용하는 전기찜질기 발보온기),HEAT-NS250,(주)머레이코리아,XU070388-19001A,화재 및 화상 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),머레이코리아,수입,전기기기>직류전원을 사용하는 전기찜질기 발보온기>전기찜질기,,745
KATS-RECALL-0746,recall,발보온기(교류전원을 사용하는 전기찜질기 발보온기),발난로,(주)분당ENG,JH07900-17001,화재 및 화상 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),아이글루,제조,전기기기>교류전원을 사용하는 전기찜질기 발 보온기>발보온기,,746
KATS-RECALL-0747,recall,전기찜질기(교류전원을 사용하는 전기찜질기 발보온기),CAS-CM04,(주)피플스,HU072659-20002,화재 및 화상 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),CAS,수입,전기기기>교류전원을 사용하는 전기찜질기 발 보온기>전기찜질기,,747
KATS-RECALL-0748,recall,전기찜질기(교류전원을 사용하는 전기찜질기 발보온기),KSJ-1200A,(주)명인상사,HU071861-18005,화재 및 화상 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,수입,전기기기>교류전원을 사용하는 전기찜질기 발 보온기>전기찜질기,,748
KATS-RECALL-0749,recall,전기방석(교류전원을 사용하는 전기찜질기 발보온기),BS-20,신유일전자,HH071242-17011A,화재 및 화상 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),유일,제조,전기기기>교류전원을 사용하는 전기찜질기 발 보온기>전기방석,,749
KATS-RECALL-0750,recall,전기매트(전기담요 및 매트 전기침대),HM-2008-SOPA,(주)현대의료기,JH07473-9007,화재 및 화상 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),현대의료기,제조,전기기기>전기담요 및 매트 전기침대>전기매트,,750
KATS-RECALL-0751,recall,전기매트(전기담요 및 매트 전기침대),FG-1,풀꽃향기,HM07091-20005,화재 및 화상 | 명령에따른리콜,,2021-12-10,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),풀꽃향기,제조,전기기기>전기담요 및 매트 전기침대>전기매트,,751
KATS-RECALL-0752,recall,기타어린이제품(기타어린이제품),어린이용 가죽끈장식 안경줄 및 메탈 안경줄,(주)세컨아이즈,,유해물질 | 명령에따른리콜,,2021-12-13,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),,제조,기타어린이제품>,,752
KATS-RECALL-0753,recall,중의류(아섬)(아동용 섬유제품),(품번)MAIT2130041903 (품명)악기공룡맨투맨,㈜마미버드,,유해물질 | 명령에따른리콜,,2021-12-13,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),마미버드,제조,어린이>아동용 섬유제품,,753
KATS-RECALL-0754,recall,외의류(아섬)(아동용 섬유제품),(품번)FK2DJD4101X (품명)ARIA 다운자켓,㈜팬로프,,질식 | 명령에따른리콜,,2021-12-13,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),휠라키즈,수입,어린이>아동용 섬유제품,,754
KATS-RECALL-0755,recall,어린이용 가죽제품(어린이용 가죽제품),(품명)샤이닝 야구점퍼,㈜퍼스트어패럴,,유해물질 | 명령에따른리콜,,2021-12-13,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),게스키즈,수입,어린이>어린이용 가죽제품,,755
KATS-RECALL-0756,recall,어린이용 가죽제품(어린이용 가죽제품),(제품명)부클리본플랫,㈜ 더그로우,,유해물질 | 명령에따른리콜,,2021-12-13,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),빔보빔바,수입,어린이>어린이용 가죽제품,,756
KATS-RECALL-0757,recall,어린이용 가죽제품(어린이용 가죽제품),(제품명)세라 (품번)MEJAKWMM07-0690,㈜스텝케어,,유해물질 | 명령에따른리콜,,2021-12-13,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),멜리니,제조,어린이>어린이용 가죽제품,,757
KATS-RECALL-0758,recall,어린이용 가죽제품(어린이용 가죽제품),188.500.1669,도트엔도트,,유해물질 | 명령에따른리콜,,2021-12-13,KATS public data: domestic product safety recall information (https://www.data.go.kr/data/15040696/fileData.do),팜필리,수입,어린이>어린이용 가죽제품,,758
